Audi;4800;sedan;390;2,6;Petrol;1993;100;1
Audi;2799;vagon;390;1,9;Diesel;1998;A6;1
Audi;4000;sedan;380;2,8;Petrol;1997;A6;3
Audi;3600;sedan;374;2,5;Diesel;2001;A8;3
Audi;2500;sedan;371;2,2;Gas;1987;100;1
Audi;0;sedan;370;2,6;Other;1997;A6;1
Audi;2550;sedan;370;2,5;Diesel;1998;A6;1
Audi;5000;sedan;370;2,3;Petrol;1991;100;1
Audi;5300;other;370;1,8;Petrol;1997;A6;1
Audi;6500;sedan;365;4,2;Gas;1995;A8;3
Audi;6900;sedan;360;2,5;Diesel;1997;A6;1
Audi;3500;other;360;2,2;Gas;1990;100;3
Audi;6600;sedan;360;1,8;Petrol;1998;A6;1
Audi;3500;sedan;354;2,5;Diesel;2000;A6;3
Audi;2850;sedan;350;0;Gas;1988;80;1
Audi;4649;vagon;350;0;Diesel;2000;A6;3
Audi;4800;sedan;341;2,8;Petrol;1992;100;1
Audi;4400;sedan;340;2,8;Gas;1992;100;1
Audi;6700;sedan;340;2,6;Gas;1997;A6;1
Audi;4300;sedan;340;2,4;Gas;1998;A6;3
Audi;2650;vagon;333;2,5;Diesel;2000;A6;1
Audi;6500;sedan;330;2,4;Petrol;1999;A6;1
Audi;1750;vagon;330;1,9;Diesel;1996;A4;1
Audi;6557,85;sedan;327;4,2;Gas;2000;A8;3
Audi;6900;sedan;327;3,7;Petrol;1997;A8;3
Audi;8200;other;326;2,5;Diesel;2002;A6;3
Audi;2450;vagon;325;2,5;Diesel;2000;A6;1
Audi;4000;sedan;320;2,8;Petrol;1992;100;1
Audi;3150;vagon;320;2,5;Diesel;2002;A6;3
Audi;7000;vagon;320;1,9;Diesel;1996;A4;1
Audi;2999;vagon;320;0;Diesel;1999;A6;1
Audi;6200;vagon;316;2,6;Gas;1997;A6;3
Audi;4000;sedan;315;2,3;Gas;1991;100;1
Audi;2099;sedan;314;1,9;Diesel;1996;A4;1
Audi;2000;vagon;310;2,5;Other;1998;A6;1
Audi;3150;vagon;310;2,5;Diesel;1999;A6;1
Audi;2400;sedan;310;2;Diesel;1989;100;1
Audi;4299;sedan;307;2,8;Gas;1991;100;3
Audi;2400;sedan;305;2,3;Gas;1989;100;1
Audi;2550;sedan;304;2,5;Diesel;1998;A6;1
Audi;8100;vagon;302;2,5;Diesel;2000;A6;1
Audi;3900;sedan;302;1,9;Diesel;2002;A6;1
Audi;0;sedan;300;2,5;Diesel;2001;A8;1
Audi;2500;vagon;300;2,5;Diesel;2002;A6;1
Audi;3300;vagon;300;2,5;Diesel;1999;A6;1
Audi;4000;vagon;300;2,5;Diesel;2001;A6;1
Audi;13700;sedan;300;2;Diesel;2005;A6;1
Audi;2650;sedan;300;2;Petrol;1987;80;1
Audi;1950;vagon;300;1,8;Petrol;1999;A4;3
Audi;3300;sedan;300;1,8;Gas;1987;80;1
Audi;8800;sedan;298;2,4;Gas;1999;A6;1
Audi;3200;sedan;295;2,5;Diesel;2000;A6;1
Audi;12600;sedan;294;3;Gas;2004;A8;1
Audi;10399;sedan;293;1,8;Gas;2004;A4;3
Audi;3700;vagon;290;1,9;Diesel;2002;A4;1
Audi;3390;sedan;289;2,5;Diesel;2002;A6;1
Audi;3250;sedan;285;0;Gas;1996;A8;3
Audi;9900;vagon;284;2,5;Diesel;2004;A6;3
Audi;0;sedan;280;4,2;Petrol;2000;A8;3
Audi;2200;vagon;280;2,5;Diesel;2002;A6 Allroad;3
Audi;2500;vagon;280;2,5;Other;1999;A6;3
Audi;5000;sedan;280;2,3;Gas;1992;100;1
Audi;11800;vagon;278;2,5;Diesel;2005;A6;3
Audi;3000;sedan;278;2,5;Diesel;1999;A6;1
Audi;2100;vagon;275;2,5;Diesel;1998;A4;3
Audi;7900;sedan;274;1,8;Gas;2003;A6;1
Audi;2600;vagon;273;2,5;Diesel;1999;A6;1
Audi;3700;vagon;273;2,5;Diesel;2003;A6;1
Audi;6499;sedan;270;4,2;Petrol;2000;S8;3
Audi;4850;sedan;270;2,6;Petrol;1995;A6;1
Audi;2650;vagon;270;2,5;Diesel;2001;A6;1
Audi;3000;vagon;270;2,5;Diesel;1998;A4;1
Audi;3800;sedan;270;2,5;Diesel;2000;A6;1
Audi;3000;vagon;270;1,9;Diesel;2001;A4;1
Audi;3650;sedan;270;1,9;Diesel;2002;A6;1
Audi;3000;sedan;267;2,5;Diesel;1999;A6;1
Audi;4300;sedan;267;1,9;Diesel;2003;A6;1
Audi;3500;sedan;265;2;Diesel;1986;100;1
Audi;3000;sedan;265;1,8;Petrol;1988;80;1
Audi;4000;sedan;263;1,9;Diesel;1996;A4;1
Audi;3400;vagon;261;2,5;Diesel;2004;A6;1
Audi;6400;sedan;261;1,8;Gas;2000;A6;1
Audi;3900;vagon;260;2,5;Diesel;2003;A6;1
Audi;4799;vagon;260;2,5;Diesel;2002;A6 Allroad;3
Audi;8600;sedan;260;2,5;Diesel;2002;A6;1
Audi;8400;sedan;260;1,8;Gas;2003;A4;1
Audi;7750;sedan;259;3;Diesel;2005;A6;3
Audi;9800;vagon;257;2,5;Diesel;2003;A6;1
Audi;12900;vagon;255;2,5;Diesel;2005;A6 Allroad;3
Audi;9499;sedan;255;2,5;Diesel;2002;A6;1
Audi;3800;sedan;253;2,5;Diesel;1998;A6;1
Audi;8500;sedan;253;2,5;Diesel;2001;A6;3
Audi;9800;vagon;253;1,9;Diesel;2002;A6;1
Audi;2600;vagon;253;1,8;Gas;1997;A4;3
Audi;11400;crossover;250;2,5;Diesel;2005;A6 Allroad;3
Audi;1850;sedan;250;2,5;Diesel;1999;A4;1
Audi;2300;vagon;250;2,5;Diesel;2001;A6;3
Audi;3050;vagon;250;2,5;Other;2001;A6;1
Audi;3500;vagon;250;2,5;Diesel;1998;A6;1
Audi;3600;vagon;250;2,5;Other;1999;A6;1
Audi;6900;sedan;250;2,4;Gas;1999;A6;1
Audi;7200;sedan;250;2,4;Gas;1998;A6;1
Audi;5700;vagon;250;2;Diesel;2006;A4;1
Audi;1400;sedan;250;1,8;Petrol;1993;80;1
Audi;5200;sedan;250;1,8;Other;1996;A4;1
Audi;1300;sedan;250;0;Gas;1994;80;1
Audi;2200;sedan;250;0;Diesel;2001;A6;1
Audi;2350;vagon;250;0;Diesel;2001;A6;1
Audi;4150;vagon;249;2,5;Diesel;2004;A6;1
Audi;9700;sedan;249;2,5;Diesel;2004;A6;3
Audi;5999;vagon;248;2,5;Diesel;2000;A6;3
Audi;3900;sedan;247;2,5;Diesel;2003;A6;1
Audi;8500;sedan;247;2,5;Diesel;2001;A6;1
Audi;18500;sedan;245;3;Diesel;2006;A8;3
Audi;23500;crossover;245;3;Diesel;2007;Q7;3
Audi;3200;vagon;244;2;Other;2006;A4;1
Audi;10500;vagon;243;2,5;Diesel;2003;A6;3
Audi;0;hatch;243;2;Gas;1987;100;1
Audi;4999;crossover;242;2,5;Diesel;2003;A6 Allroad;3
Audi;11800;sedan;240;4,2;Gas;2001;S8;3
Audi;23000;crossover;240;4,2;Petrol;2007;Q7;3
Audi;2450;vagon;240;2,5;Diesel;2000;A4;1
Audi;3650;sedan;240;2,5;Diesel;2000;A6;1
Audi;7500;vagon;240;2;Petrol;2002;A4;1
Audi;2411;sedan;240;1,6;Other;1987;80;1
Audi;4200;sedan;236;2,5;Diesel;2003;A6;3
Audi;8000;sedan;234;4,2;Gas;2004;A8;3
Audi;2700;sedan;234;2,5;Other;2000;A6;1
Audi;4000;vagon;234;2,5;Diesel;2001;A6;1
Audi;8000;sedan;234;2,4;Petrol;1998;A6;3
Audi;3900;vagon;232;2,5;Diesel;2003;A6;3
Audi;4999;sedan;231;1,9;Diesel;2002;A6;1
Audi;2800;sedan;230;2,8;Petrol;1997;A8;1
Audi;6399;vagon;230;2,5;Diesel;1999;A6;1
Audi;9600;vagon;230;2,5;Diesel;2004;A6;1
Audi;7600;vagon;226;3;Diesel;2006;A6;3
Audi;6000;sedan;226;1,8;Petrol;1995;A4;1
Audi;12999;vagon;225;2,5;Diesel;2004;A6 Allroad;3
Audi;10900;sedan;225;2,4;Petrol;2005;A6;1
Audi;6800;sedan;225;2,4;Gas;1998;A6;1
Audi;3400;vagon;223;2,5;Diesel;2001;A6;1
Audi;10700;vagon;222;2,5;Diesel;2005;A6;1
Audi;27000;other;222;0;Diesel;2007;Q7;3
Audi;4150;sedan;220;2,5;Diesel;1999;A8;1
Audi;2100;sedan;217;1,9;Diesel;1996;A4;1
Audi;12800;sedan;217;1,8;Petrol;2007;A4;1
Audi;3550;sedan;215;2,5;Diesel;2001;A6;1
Audi;3850;vagon;215;2,5;Diesel;2002;A6;1
Audi;4200;vagon;215;2,5;Diesel;2003;A6;3
Audi;29000;vagon;213;3;Diesel;2010;A6 Allroad;3
Audi;21000;sedan;210;4,2;Petrol;2009;A8;3
Audi;7000;vagon;210;3;Diesel;2006;A6;3
Audi;3100;vagon;210;2,5;Diesel;2000;A6;1
Audi;15500;sedan;210;2;Diesel;2008;A4;2
Audi;1950;vagon;210;1,8;Gas;1996;A4;1
Audi;13300;sedan;207;4,2;Petrol;2004;A8;3
Audi;4800;other;207;2;Petrol;2002;A4;1
Audi;10000;sedan;206;2,5;Diesel;2003;A6;1
Audi;4500;vagon;206;2,5;Diesel;2003;A6;3
Audi;23800;crossover;205;4,2;Gas;2007;Q7;3
Audi;8800;sedan;205;1,8;Petrol;2003;A4;1
Audi;14900;sedan;203;2,8;Petrol;2008;A6;3
Audi;8700;sedan;202;3,7;Gas;1998;A8;3
Audi;11300;sedan;202;2,7;Diesel;2008;A6;3
Audi;12000;sedan;200;6;Petrol;2004;A8;3
Audi;14200;vagon;200;2,7;Diesel;2006;A6;1
Audi;8000;vagon;200;2,7;Diesel;2006;A6;1
Audi;8999;vagon;200;2,7;Petrol;2003;A6 Allroad;3
Audi;3500;sedan;200;2,5;Diesel;2001;A8;1
Audi;3600;vagon;200;2,5;Diesel;1999;A6;1
Audi;10999;sedan;200;1,8;Petrol;2006;A4;1
Audi;6200;sedan;200;1,8;Petrol;2003;A4;1
Audi;2500;hatch;200;1,6;Petrol;1999;A3;1
Audi;10900;sedan;199;3;Petrol;2004;A8;1
Audi;9000;vagon;199;2,7;Petrol;2003;A6 Allroad;3
Audi;10500;vagon;198;4,2;Gas;2005;A6 Allroad;3
Audi;9999;vagon;198;2,7;Petrol;2003;A6 Allroad;3
Audi;18800;crossover;197;4,2;Petrol;2007;Q7;3
Audi;13900;other;197;2;Diesel;2006;A6;1
Audi;3550;sedan;196;2,8;Petrol;1997;A8;1
Audi;13500;sedan;196;2,4;Petrol;2005;A6;1
Audi;30900;hatch;195;3;Diesel;2010;A5;3
Audi;11900;sedan;195;2,4;Gas;2005;A6;1
Audi;11950;sedan;190;3;Petrol;2006;A6;3
Audi;9999;sedan;190;3;Petrol;2007;A6;3
Audi;8999;vagon;190;2,7;Gas;2004;A6 Allroad;3
Audi;3800;vagon;190;2,5;Diesel;2002;A6;1
Audi;4400;sedan;190;2,5;Diesel;2003;A6;1
Audi;9999;sedan;190;2,5;Diesel;2003;A6;1
Audi;18300;vagon;190;2;Diesel;2011;A6;1
Audi;9700;vagon;189;2,5;Diesel;2003;A6;3
Audi;19500;crossover;186;4,2;Petrol;2006;Q7;3
Audi;9300;sedan;186;2,8;Petrol;2000;A6;1
Audi;8300;sedan;186;2,5;Diesel;1996;A6;1
Audi;20900;crossover;185;4,2;Petrol;2006;Q7;3
Audi;18500;crossover;185;3,6;Petrol;2008;Q7;3
Audi;22800;sedan;184;2,7;Diesel;2010;A6;1
Audi;21900;crossover;183;4,2;Petrol;2007;Q7;3
Audi;14900;crossover;183;3,6;Petrol;2007;Q7;3
Audi;13200;vagon;182;2,7;Gas;2003;A6 Allroad;3
Audi;5300;other;182;2,5;Diesel;2002;A4;3
Audi;25500;vagon;181;3;Petrol;2009;A6 Allroad;3
Audi;39800;sedan;180;4,2;Other;2012;A8;3
Audi;23000;crossover;180;3,6;Gas;2007;Q7;3
Audi;16300;vagon;180;3,2;Petrol;2006;A6 Allroad;3
Audi;16000;sedan;180;3;Diesel;2006;A6;3
Audi;23900;sedan;180;3;Diesel;2009;A6;3
Audi;15500;vagon;180;2;Diesel;2007;A6;1
Audi;25300;hatch;180;2;Diesel;2011;A5;1
Audi;2500;sedan;180;0;Petrol;2000;A4;1
Audi;13333;other;178;2;Diesel;2008;A6;1
Audi;17800;sedan;177;4,2;Petrol;2008;A8;3
Audi;7999;sedan;177;2,7;Gas;2003;A6;3
Audi;15499;sedan;177;2;Diesel;2007;A6;1
Audi;1700;sedan;177;1,6;Petrol;1996;A4;1
Audi;14200;sedan;176;3;Diesel;2005;A6;3
Audi;19500;crossover;175;3,6;Petrol;2007;Q7;3
Audi;14300;sedan;175;3;Petrol;2006;A6;3
Audi;22500;vagon;175;2;Gas;2010;A4 Allroad;3
Audi;19700;crossover;172;3,6;Petrol;2007;Q7;3
Audi;21800;vagon;172;2;Diesel;2011;A4;1
Audi;16500;vagon;171;2;Diesel;2008;A6;1
Audi;46000;sedan;170;4,2;Diesel;2011;A8;3
Audi;37000;other;170;3;Diesel;2010;Q7;3
Audi;23000;crossover;167;3,6;Petrol;2008;Q7;3
Audi;21700;sedan;167;3;Petrol;2009;A6;3
Audi;7950;vagon;167;2,5;Diesel;2000;A6;3
Audi;0;sedan;166;3;Gas;2005;A6;3
Audi;9500;vagon;165;2,7;Gas;2003;A6 Allroad;3
Audi;12500;sedan;165;2,4;Petrol;2006;A6;1
Audi;21500;vagon;165;2;Diesel;2010;A6;1
Audi;9800;hatch;165;1,6;Gas;2006;A3;1
Audi;24900;sedan;163;4,2;Diesel;2008;A8;3
Audi;8150;sedan;162;2;Petrol;2004;A4;1
Audi;13000;other;161;1,8;Gas;2001;TT;1
Audi;9500;vagon;160;2,7;Gas;2003;A6 Allroad;3
Audi;19999;vagon;160;2;Petrol;2010;A4 Allroad;3
Audi;15900;hatch;160;1,4;Petrol;2011;A3;1
Audi;22500;sedan;159;5,2;Petrol;2008;S8;3
Audi;36500;crossover;159;3;Diesel;2010;Q7;3
Audi;9000;sedan;158;2;Gas;2003;A4;1
Audi;13000;sedan;157;3;Petrol;2006;A6;3
Audi;0;vagon;156;3;Diesel;2009;A6;3
Audi;20500;sedan;155;3;Petrol;2010;A6;3
Audi;15000;vagon;154;2;Diesel;2008;A6;1
Audi;8600;sedan;154;1,8;Petrol;2001;A6;1
Audi;22000;crossover;152;4,2;Petrol;2007;Q7;3
Audi;30500;vagon;152;3;Diesel;2012;A6;3
Audi;16400;vagon;152;2;Diesel;2011;A4;1
Audi;29800;crossover;151;3;Diesel;2007;Q7;3
Audi;18400;vagon;151;2;Diesel;2010;A4;1
Audi;23333;other;150;4,2;Petrol;2007;Q7;3
Audi;27300;other;150;4,2;Petrol;2007;Q7;3
Audi;27500;sedan;150;2;Petrol;2013;A6;3
Audi;1852,5;sedan;150;1,8;Petrol;1985;80;3
Audi;11115;hatch;150;1,6;Petrol;2008;A3;1
Audi;13900;sedan;150;0;Petrol;2006;A8;3
Audi;27500;crossover;147;3;Diesel;2008;Q7;3
Audi;12500;sedan;146;1,8;Petrol;2007;A4;2
Audi;36000;crossover;145;3;Petrol;2010;Q7;3
Audi;17500;vagon;144;2;Diesel;2010;A4;1
Audi;35900;crossover;143;3;Diesel;2010;Q7;3
Audi;16999;vagon;140;4,2;Petrol;2007;A6 Allroad;3
Audi;42900;crossover;140;3;Diesel;2013;Q7;3
Audi;25500;sedan;140;2,8;Petrol;2012;A6;1
Audi;31500;sedan;140;2;Diesel;2012;A6;1
Audi;18500;sedan;137;0;Petrol;2009;A6;1
Audi;16500;sedan;136;3,2;Petrol;2007;A6;1
Audi;18700;sedan;136;2;Diesel;2009;A6;3
Audi;11900;sedan;131;2;Petrol;2007;A4;1
Audi;16700;vagon;131;2;Diesel;2009;A4;1
Audi;10000;sedan;131;1,8;Petrol;2005;A4;1
Audi;35500;crossover;130;3;Diesel;2010;Q7;3
Audi;12200;sedan;130;2,4;Petrol;2006;A6;1
Audi;17000;crossover;127;3;Diesel;2013;Q7;3
Audi;19990;sedan;127;2,8;Petrol;2010;A6;3
Audi;37800;other;126;3;Diesel;2010;Q7;3
Audi;48000;crossover;126;3;Diesel;2013;Q7;3
Audi;7000;other;126;2,6;Petrol;1998;80;1
Audi;22999;crossover;125;4,2;Petrol;2008;Q7;3
Audi;18300;sedan;125;2;Diesel;2009;A6;1
Audi;22500;sedan;124;3;Diesel;2008;A8;3
Audi;52000;other;124;3;Diesel;2012;A8;3
Audi;15800;hatch;123;1,4;Petrol;2010;A3;1
Audi;24500;sedan;122;4;Diesel;2008;A8;3
Audi;22800;sedan;122;2;Petrol;2011;A6;1
Audi;10200;sedan;120;2;Petrol;2006;A4;1
Audi;11000;other;120;1,8;Petrol;2000;TT;1
Audi;23500;crossover;119;4,2;Gas;2007;Q7;3
Audi;34000;crossover;119;2;Diesel;2013;Q5;3
Audi;30900;vagon;118;2;Petrol;2013;A4 Allroad;3
Audi;34000;crossover;118;2;Diesel;2013;Q5;3
Audi;19999;crossover;117;4,2;Petrol;2007;Q7;3
Audi;23500;crossover;116;4,2;Petrol;2008;Q7;3
Audi;36500;crossover;115;3;Diesel;2010;Q7;3
Audi;21900;other;114;3,2;Petrol;2009;A5;3
Audi;3100;hatch;114;1,6;Petrol;2001;A3;1
Audi;19300;sedan;113;1,8;Petrol;2009;A4;1
Audi;52999;crossover;112;4,2;Diesel;2008;Q7;3
Audi;25000;crossover;112;3,2;Petrol;2010;Q5;3
Audi;23400;sedan;112;2;Diesel;2012;A4;1
Audi;600;sedan;112;1,6;Petrol;1980;80;1
Audi;30500;sedan;110;3;Petrol;2011;A6;3
Audi;2600;vagon;110;2,5;Diesel;2002;A6;1
Audi;30999;sedan;108;2;Diesel;2013;A6;1
Audi;32500;crossover;108;2;Diesel;2012;Q5;3
Audi;31999;sedan;107;3;Diesel;2009;A8;3
Audi;20500;sedan;106;1,8;Petrol;2011;A4;1
Audi;23400;crossover;105;4,2;Gas;2007;Q7;3
Audi;26000;sedan;105;2;Petrol;2012;A6;1
Audi;35900;sedan;105;2;Diesel;2014;A6;1
Audi;25900;sedan;104;2,8;Petrol;2010;A6;3
Audi;32000;sedan;103;2;Diesel;2013;A6;1
Audi;55000;crossover;100;6;Diesel;2009;Q7;3
Audi;39999;crossover;100;3;Diesel;2011;Q7;3
Audi;44800;crossover;100;3;Diesel;2014;Q7;3
Audi;22500;sedan;99;2;Other;2010;A5;3
Audi;24996;sedan;98;3,2;Petrol;2009;A5;3
Audi;29999;sedan;97;3;Petrol;2011;S5;3
Audi;44800;crossover;95;3;Diesel;2014;Q7;3
Audi;17500;sedan;94;1,8;Petrol;2008;A4;1
Audi;35000;sedan;92;2,8;Petrol;2013;A6;3
Audi;29999;other;90;3;Petrol;2011;A5;3
Audi;48000;crossover;90;3;Diesel;2013;Q7;3
Audi;7800;sedan;90;2,2;Gas;1994;S4;3
Audi;41000;crossover;88;4,2;Diesel;2010;Q7;3
Audi;11500;sedan;85;1,8;Petrol;2007;A4;1
Audi;23500;other;83;2;Petrol;2009;A5;3
Audi;48900;other;82;4,2;Petrol;2007;R8;3
Audi;14300;other;80;4,2;Petrol;2004;A8;3
Audi;49700;crossover;80;3;Diesel;2013;Q7;3
Audi;31500;sedan;80;2;Petrol;2013;A6;1
Audi;49900;other;79;4,2;Petrol;2007;R8;3
Audi;36100;sedan;75;3;Diesel;2011;A7;3
Audi;42700;crossover;75;3;Diesel;2013;Q7;3
Audi;48000;crossover;75;3;Diesel;2013;Q7;3
Audi;38500;vagon;75;2;Diesel;2013;Q3;3
Audi;28500;crossover;74;2;Petrol;2010;Q5;3
Audi;28500;sedan;74;1,8;Petrol;2012;A4;1
Audi;22500;other;71;3,6;Petrol;2007;Q7;3
Audi;34500;sedan;71;2,8;Petrol;2012;A6;3
Audi;33300;crossover;71;2;Petrol;2011;Q5;3
Audi;30900;crossover;70;2;Petrol;2012;Q3;3
Audi;16999;hatch;69;1,4;Petrol;2012;A1;1
Audi;53700;crossover;67;3;Petrol;2013;A6 Allroad;3
Audi;33500;crossover;67;2;Petrol;2011;Q5;3
Audi;15000;hatch;66;1,2;Petrol;2011;A1;1
Audi;0;crossover;65;3;Diesel;2013;A6;3
Audi;0;crossover;65;2,99;Diesel;2013;A6 Allroad;3
Audi;55000;crossover;65;2,99;Diesel;2013;A6 Allroad;3
Audi;27300;other;65;2;Petrol;2011;TT;3
Audi;47000;crossover;64;3;Diesel;2013;Q7;3
Audi;0;sedan;62;3;Petrol;2013;A8;3
Audi;35000;sedan;61;2,8;Petrol;2012;A6;3
Audi;0;sedan;60;6,3;Petrol;2013;A8;3
Audi;25000;other;60;2;Petrol;2011;A5;3
Audi;28950;crossover;60;2;Petrol;2012;Q5;3
Audi;33000;crossover;60;2;Petrol;2011;Q5;3
Audi;14500;hatch;60;1,2;Petrol;2011;A1;1
Audi;33900;sedan;58;2;Petrol;2014;A5;3
Audi;72000;sedan;55;6,3;Petrol;2012;A8;3
Audi;32300;hatch;54;2,8;Petrol;2011;A6;1
Audi;73500;sedan;53;6,3;Petrol;2013;A8;3
Audi;16800;hatch;47;1,2;Petrol;2013;A3;1
Audi;16800;sedan;47;1,2;Petrol;2013;A3;1
Audi;39999;crossover;45;2;Diesel;2014;Q3;3
Audi;39999;crossover;45;2;Diesel;2014;Q5;3
Audi;39999;crossover;45;2;Diesel;2014;Q5;3
Audi;68500;sedan;44;6,3;Petrol;2012;A8;3
Audi;51000;crossover;44;3;Diesel;2014;Q7;3
Audi;56000;crossover;44;3;Diesel;2014;Q7;3
Audi;24300;sedan;43;1,8;Petrol;2012;A4;1
Audi;33500;sedan;42;2;Petrol;2013;A5;3
Audi;36000;vagon;40;3;Diesel;2010;Q7;3
Audi;85555;sedan;40;3;Diesel;2015;A8;3
Audi;15000;sedan;38;0;Diesel;2015;A5;3
Audi;37000;sedan;37;2,8;Petrol;2012;A6;3
Audi;30650;vagon;35;2;Petrol;2013;A4 Allroad;3
Audi;33500;hatch;35;1,8;Petrol;2014;A5;1
Audi;3500;sedan;35;1,8;Gas;1990;80;1
Audi;21000;hatch;34;1,4;Petrol;2013;A3;1
Audi;31700;sedan;32;1,8;Petrol;2014;A4;1
Audi;95000;other;30;5,2;Petrol;2010;R8;3
Audi;51500;crossover;28;3;Diesel;2014;Q7;3
Audi;51500;crossover;27;3;Diesel;2013;Q7;3
Audi;30900;crossover;27;2;Petrol;2011;Q5;3
Audi;2300;vagon;25;2,5;Diesel;1999;A6;1
Audi;62000;vagon;24;3;Diesel;2015;A6 Allroad;3
Audi;55000;hatch;24;2,8;Other;2014;A7;3
Audi;69999;crossover;21;3;Petrol;2015;A6 Allroad;3
Audi;68000;crossover;20;3;Petrol;2014;Q5;3
Audi;39000;sedan;18;1,8;Other;2015;A5;1
Audi;33900;other;14;1,8;Petrol;2014;TT;1
Audi;98000;other;12;5,2;Petrol;2012;R8;3
Audi;39900;other;12;1,8;Petrol;2014;A5;1
Audi;43000;other;11;1,8;Petrol;2015;A6;1
Audi;3150;sedan;10;2,8;Petrol;1991;100;1
Audi;90999;sedan;4;3;Diesel;2015;A8;3
Audi;0;sedan;2;3;Diesel;2015;A8;3
Audi;30999;sedan;2;1,4;Petrol;2016;A3;1
Audi;0;crossover;1;3;Diesel;2016;A6 Allroad;3
Audi;2550;vagon;1;2,5;Diesel;1998;A6;1
Audi;2900;sedan;1;2,3;Gas;1989;100;1
Audi;12450;vagon;1;2;Diesel;2008;A4;1
Audi;3500;sedan;1;2;Other;1988;90;1
Audi;43000;crossover;1;2;Petrol;2016;Q3;3
Audi;29602,95;sedan;1;1,4;Petrol;2016;A4;1
Audi;0;crossover;0;3;Diesel;2015;Q7;3
Audi;0;vagon;0;3;Diesel;2016;A6 Allroad;3
Audi;75000;crossover;0;3;Diesel;2015;Q7;3
Audi;80999;crossover;0;3;Diesel;2016;Q7;3
Audi;81500;sedan;0;3;Petrol;2016;A7;3
Audi;88888;crossover;0;3;Diesel;2015;Q7;3
Audi;89999;crossover;0;3;Diesel;2015;Q7;3
Audi;92222;crossover;0;3;Diesel;2016;Q7;3
Audi;81999;crossover;0;2,98;Diesel;2016;Q7;3
Audi;52055,25;crossover;0;2;Diesel;2016;Q5;3
Audi;63200;sedan;0;2;Petrol;2016;A6;3
Bentley;117000;sedan;830;6;Petrol;2011;Flying Spur;3
Bentley;53500;sedan;108;6;Petrol;2008;Continental;3
Bentley;55000;sedan;100;6;Petrol;2006;Continental;3
Bentley;60000;sedan;54;6;Petrol;2009;Continental;3
Bentley;55555;other;45;6;Petrol;2005;Continental;3
Bentley;85000;other;32;6;Petrol;2009;Continental;3
Bentley;85000;other;20;6;Petrol;2008;Continental;3
Bentley;85000;other;20;6;Petrol;2008;Continental;3
Bentley;85000;other;20;6;Petrol;2008;Continental;3
Bentley;0;crossover;1;6;Petrol;2016;Bentayga;3
Bentley;547800;sedan;0;6,75;Petrol;2016;Mulsanne;2
Bentley;222222;other;0;6;Petrol;2015;Continental;3
Bentley;259000;sedan;0;6;Petrol;2014;Flying Spur;3
Bentley;449999;crossover;0;6;Petrol;2016;Bentayga;3
Bentley;499999;crossover;0;6;Petrol;2016;Bentayga;3
Bentley;499999;crossover;0;6;Petrol;2016;Bentayga;3
